Time,Money,Balance,Position,Buy,Sell,StatWin,Buffer,Layer1,Layer2,Layer3,Layer4,
13:50:02,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13:30:01,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13:30:04,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
14:00:01,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
14:00:03,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
14:30:02,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
14:30:04,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
15:00:00,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
15:00:03,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
15:30:00,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
15:30:04,50.76,50.76,0,0,0,0,0.00,0.00,0.00,0.00,0.00
