Time,Money,Balance,Position,Buy,Sell,StatWin,Buffer,Layer1,Layer2,Layer3,Layer4,
00:00:06,11.43,11.52,2,2,0,3,0.09,0.00,0.00,0.00,0.00
01:00:02,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
01:00:07,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
01:30:04,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
01:30:06,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
02:00:04,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
02:00:07,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
02:30:05,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
02:30:07,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
03:00:03,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
03:00:07,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
03:30:03,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
03:30:06,11.43,11.85,3,3,0,5,0.42,0.00,0.00,0.00,0.00
