Time,Money,Balance,Position,Buy,Sell,StatWin,Buffer,Layer1,Layer2,Layer3,Layer4,
01:15:06,206.40,203.55,2,2,0,1,0.11,-2.96,0.00,0.00,0.00
2:30:03,203.41,203.41,0,0,0,0,0.00,0.00,0.00,0.00,0.00
03:30:06,203.41,203.41,0,0,0,0,0.00,0.00,0.00,0.00,0.00
04:30:04,203.41,203.41,0,0,0,0,0.00,0.00,0.00,0.00,0.00
05:30:03,203.41,203.41,0,0,0,0,0.00,0.00,0.00,0.00,0.00
06:30:04,203.41,203.41,1,1,0,0,0.00,0.00,0.00,0.00,0.00
07:30:05,203.41,203.41,1,1,0,0,0.00,0.00,0.00,0.00,0.00
08:30:05,203.41,203.41,1,1,0,0,0.00,0.00,0.00,0.00,0.00
09:30:07,203.41,203.41,1,1,0,0,0.00,0.00,0.00,0.00,0.00
10:30:05,203.41,206.40,1,1,0,1,2.99,0.00,0.00,0.00,0.00
12:30:04,206.40,206.40,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13:30:05,206.40,206.40,0,0,0,0,0.00,0.00,0.00,0.00,0.00
14:30:05,206.40,206.40,1,1,0,0,0.00,0.00,0.00,0.00,0.00
16:30:06,206.40,203.44,1,1,0,0,0.00,-2.96,0.00,0.00,0.00
17:30:08,206.40,203.44,1,1,0,0,0.00,-2.96,0.00,0.00,0.00
18:30:07,206.40,203.44,2,2,0,0,0.00,-2.96,0.00,0.00,0.00
20:30:02,206.40,203.55,2,2,0,0,0.00,-2.96,0.00,0.00,0.00
21:30:02,206.40,203.55,2,2,0,1,0.11,-2.96,0.00,0.00,0.00
22:30:03,206.40,203.55,2,2,0,1,0.11,-2.96,0.00,0.00,0.00
23:30:03,206.40,203.55,2,2,0,1,0.11,-2.96,0.00,0.00,0.00
